WS2::Expletivum	WS2::Tempus	WS2::Infinitiv	WS3::Infinitiv	WS3::Richtungspartikel	WS3::Artikel Milch	WS3::Blankoannotation	WS12::Realisierung des Subjektpronomens	WS12::Wohin?	WS13::Annotation	WS16::Infinitivanschluss	WS16::indefiniter Artikel	WS39::Annotation	WS40::Serialisierung	WS40::Realisierung des Subjektpronomens	WS40::Auxiliar	WS40::Artikel: Präposition mit	WS40::Artikel: Präposition ins Korn
1	1	44	88	1	1	1	12	1	1	1	1	2	1	1	1	2	1
1	1	44	88	1	2	3	11	1	1	1	1	2	1	3	2	2	1
1	1	44	88	1	1	1	2	1	1	1	1	1	1	3	2	1	1
1	3	44	88	1	1	1	3	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	6	1	1	1	1	1	1	77
1	1	44	88	1	1	2	2	1	1	6	1	1	1	1	1	1	1
77	4	77	88	1	1	1	12	6	1	1	1	2	1	3	1	1	1
1	1	44	88	1	1	1	12	3	1	1	1	1	1	3	2	2	1
1	1	3	88	1	1	1	12	6	1	1	1	20	1	3	2	1	1
1	1	44	88	1	1	1	12	6	1	1	1	1	1	3	1	1	1
1	1	44	88	1	1	1	12	3	1	1	1	1	1	3	2	2	1
1	1	3	88	1	1	1	2	3	1	1	1	1	1	3	2	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	3	2	1	1
1	1	3	88	1	1	1	12	1	1	1	1	1	1	3	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	99	99	99	99	99
1	1	44	88	1	1	1	2	1	1	1	1	1	1	3	2	2	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	3	1	2	1
88	1	88	88	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	3	44	88	1	1	2	3	1	1	6	1	1	1	3	1	1	1
1	1	44	88	1	1	2	4	1	1	6	1	1	1	1	1	1	1
1	1	1	88	1	1	2	4	1	1	1	1	1	1	1	1	2	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	88	1	1	2	1	1	2	1	1	1	1	1	1	2	1
2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	3	1	1	2	2	1	2	4	1	1	1	1	1	2	1
2	1	1	1	1	1	2	1	88	1	1	1	1	1	1	1	1	1
88	1	88	88	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	3	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	3	88	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	11	88	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	3	88	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	44	12	1	1	1	4	1	1	1	1	1	1	1	1	1	1
2	1	4	2	1	1	1	1	1	2	42	1	1	6	2	2	1	1
2	1	10	88	1	1	1	1	1	2	41	1	1	5	2	1	2	1
2	1	10	88	1	1	1	1	1	2	41	1	3	6	2	2	2	1
2	1	10	88	1	1	1	1	1	2	41	1	3	6	1	2	2	1
2	1	43	88	1	1	1	1	1	2	41	1	88	6	2	1	1	1
2	1	43	88	1	1	1	1	1	2	41	1	3	6	2	1	2	1
2	1	10	88	1	1	1	1	1	2	41	1	1	5	2	1	2	1
2	1	43	88	1	1	1	1	1	2	41	1	3	6	2	1	1	1
2	1	10	2	1	1	1	1	1	2	41	1	3	6	2	2	2	1
2	1	10	88	1	1	1	1	1	2	41	1	3	6	2	2	2	1
2	1	43	88	1	1	1	1	1	2	41	1	88	6	2	2	2	1
2	1	10	88	1	1	1	1	1	2	41	1	1	6	2	1	2	1
2	1	10	88	1	1	2	1	1	2	41	1	3	6	1	77	1	1
2	1	10	88	1	1	1	1	1	2	41	1	3	6	2	2	2	1
2	1	10	88	1	1	1	1	1	2	41	1	1	6	2	1	2	1
2	1	10	88	1	1	1	1	1	2	41	1	3	5	2	1	2	1
2	1	10	88	1	1	1	1	1	2	41	1	3	6	2	2	1	1
2	1	10	88	1	1	1	1	1	2	41	1	3	6	2	2	2	1
2	1	10	2	1	1	1	1	1	2	41	1	3	6	2	2	2	1
2	1	10	88	1	1	1	1	1	2	41	1	3	6	2	2	1	1
1	4	3	88	1	1	NA	2	3	2	7	1	2	6	2	88	1	1
1	1	1	88	1	1	NA	3	3	88	7	1	2	6	3	88	1	88
1	1	3	88	1	1	NA	2	3	2	7	1	2	88	3	3	1	1
5	88	88	88	1	1	NA	2	3	88	7	1	2	6	3	88	1	88
1	1	3	88	1	1	NA	2	3	88	7	1	2	6	3	88	1	88
5	5	88	88	1	1	NA	3	77	88	7	1	2	6	3	88	1	77
1	5	3	88	1	1	NA	2	3	2	7	1	2	88	3	88	1	77
2	5	3	88	1	1	NA	2	3	88	7	1	1	6	3	88	10	1
1	5	88	88	1	1	NA	3	3	88	7	1	2	6	3	88	1	1
1	88	3	88	1	1	NA	3	3	4	7	1	2	6	3	88	1	77
1	88	3	88	1	1	NA	2	3	4	7	1	2	6	3	88	1	77
5	4	88	88	1	1	NA	3	3	4	7	1	2	6	3	88	1	1
1	1	3	88	1	1	NA	2	3	2	7	1	2	88	3	88	1	77
5	4	88	88	1	1	NA	3	3	88	7	1	2	6	3	88	1	99
1	1	3	88	1	1	NA	2	3	88	7	1	2	6	3	88	1	1
1	1	3	88	1	1	NA	77	77	2	7	1	2	6	3	77	1	1
1	5	1	88	1	1	NA	4	3	2	7	1	88	6	3	88	1	77
1	4	3	88	1	1	NA	4	3	88	7	1	2	77	3	88	1	77
4	77	5	88	5	2	NA	1	3	4	20	1	2	1	1	1	4	2
4	77	5	88	1	2	NA	1	3	88	20	1	2	1	1	1	1	2
4	77	5	88	1	2	NA	4	3	4	20	2	2	22	1	3	4	2
77	77	77	88	1	2	NA	1	3	4	20	1	2	11	1	3	4	2
1	77	5	88	1	1	NA	4	3	1	20	1	2	1	1	11	1	2
4	6	5	88	1	2	NA	4	3	4	3	2	2	1	1	11	1	2
1	6	5	88	1	2	NA	1	3	1	3	1	2	1	1	11	4	2
4	8	5	88	1	2	NA	4	3	4	3	2	2	11	4	11	4	2
1	77	5	88	1	1	NA	1	3	1	20	1	2	1	1	11	1	2
55	8	5	88	5	2	NA	1	3	2	88	2	2	1	1	1	1	2
5	8	5	88	5	1	NA	1	3	2	3	2	2	11	1	4	1	2
2	8	5	88	5	1	NA	1	3	2	20	2	2	1	1	1	1	2
2	88	88	88	1	2	NA	1	3	2	3	1	2	1	1	1	1	2
4	77	5	88	1	2	NA	1	3	2	3	1	2	1	1	1	4	2
2	77	5	88	5	2	NA	1	3	4	3	2	2	11	1	4	1	2
55	77	5	88	5	2	NA	1	3	2	88	1	2	1	1	1	1	2
55	8	5	88	1	2	NA	4	2	4	3	2	2	11	1	4	4	2
4	8	5	88	77	2	NA	1	3	4	3	2	2	12	4	5	4	2
55	1	5	88	1	2	NA	1	3	2	20	1	2	1	1	6	1	2
55	8	5	88	5	2	NA	4	3	4	3	2	2	12	4	5	1	2
4	77	5	88	5	2	NA	4	3	4	3	2	2	12	4	5	4	2
4	8	5	88	5	2	NA	4	3	6	3	2	2	11	1	5	4	77
55	8	5	88	5	2	NA	4	3	8	3	2	2	11	1	5	4	2
55	8	5	88	77	2	NA	4	2	4	3	2	2	2	4	5	1	2
5	8	5	88	5	2	NA	1	3	6	3	2	2	11	1	5	1	2
55	8	5	88	5	2	NA	4	2	5	10	2	2	12	4	5	4	2
55	8	5	88	77	2	NA	4	3	6	3	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	4	3	4	20	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	4	3	6	10	2	2	12	4	5	4	2
5	8	5	88	1	2	NA	1	3	6	20	2	2	11	1	4	4	2
55	8	5	88	5	2	NA	4	2	4	20	2	2	11	1	4	4	2
55	8	5	88	5	2	NA	1	3	4	10	2	2	11	1	5	4	2
55	8	5	88	5	2	NA	4	3	5	10	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	4	2	4	3	2	2	12	1	5	4	2
2	8	5	88	5	2	NA	1	3	4	3	2	2	12	4	5	4	2
88	88	88	88	5	2	NA	4	2	88	88	2	2	11	1	5	1	2
55	8	5	88	5	2	NA	4	2	88	3	2	88	12	4	5	4	2
55	81	5	88	5	2	NA	1	3	4	3	2	2	11	1	5	4	2
55	8	5	88	5	2	NA	1	3	4	3	2	2	12	4	5	1	2
55	8	5	88	5	2	NA	4	3	4	10	2	2	11	1	5	4	2
55	1	5	88	5	2	NA	4	3	4	3	2	2	12	4	5	4	2
5	8	5	88	5	2	NA	4	2	4	3	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	4	3	6	3	2	2	12	4	5	1	2
55	1	5	88	5	2	NA	4	3	4	3	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	4	2	6	10	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	4	3	88	3	2	2	5	4	5	1	2
5	8	5	88	1	2	NA	4	3	88	10	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	4	2	7	10	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	1	3	4	3	2	2	12	4	5	1	2
55	8	5	88	5	2	NA	4	3	4	3	2	2	12	4	5	4	77
55	8	5	88	5	2	NA	4	2	6	3	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	1	3	4	3	2	88	12	4	5	4	2
55	8	5	88	5	2	NA	4	3	6	3	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	4	3	4	3	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	4	3	2	10	1	88	12	4	5	1	2
55	8	5	88	5	2	NA	1	3	4	3	2	2	6	1	11	4	2
55	8	5	88	5	2	NA	4	3	4	3	2	2	5	4	5	1	2
55	8	5	88	5	2	NA	1	3	4	3	2	2	12	1	5	99	2
55	8	5	88	5	2	NA	4	2	7	3	2	88	12	4	5	4	2
55	8	5	88	5	2	NA	4	2	4	10	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	4	3	4	3	2	2	12	4	5	4	2
5	1	5	88	5	2	NA	1	3	88	88	2	2	12	4	5	4	2
5	8	5	88	5	2	NA	4	2	6	10	2	2	12	4	5	4	2
4	8	5	88	5	2	NA	4	3	4	3	2	2	12	4	5	1	2
55	1	5	88	5	2	NA	4	3	4	10	2	2	5	4	5	1	2
5	8	5	88	5	2	NA	4	2	4	10	2	2	11	1	5	4	2
55	8	5	88	5	2	NA	4	3	6	3	2	2	5	4	5	1	2
5	8	5	88	5	2	NA	1	2	4	3	2	2	11	1	5	4	2
5	8	5	88	5	2	NA	4	3	4	3	2	2	12	1	5	1	2
55	8	5	88	5	2	NA	1	3	4	3	2	2	22	1	4	4	2
5	8	5	88	5	2	NA	4	3	4	3	2	2	11	1	4	4	2
55	8	5	88	5	1	NA	1	3	4	3	2	2	11	1	4	1	2
55	8	5	88	5	2	NA	4	3	4	3	2	88	12	4	5	10	2
55	8	5	88	5	2	NA	99	99	4	3	2	2	11	1	5	4	2
5	8	5	88	5	2	NA	4	77	4	3	2	2	11	1	4	1	2
55	8	5	88	5	2	NA	1	3	4	3	2	2	1	4	11	1	2
4	8	5	88	5	2	NA	1	3	4	3	2	2	11	1	4	4	2
55	8	5	88	1	2	NA	1	3	2	3	2	2	11	1	5	1	2
55	81	5	88	5	2	NA	4	77	4	3	2	2	11	1	4	1	2
55	8	5	88	1	2	NA	1	77	4	3	2	2	11	1	4	1	2
55	8	5	88	5	2	NA	4	3	4	3	2	2	12	4	5	1	2
55	8	5	88	5	2	NA	1	3	4	20	2	2	12	1	5	4	2
4	8	5	88	1	2	NA	1	3	4	3	1	2	1	1	11	1	2
55	8	5	88	5	2	NA	1	3	4	3	2	2	11	1	4	1	2
55	88	5	88	5	2	NA	4	3	7	3	2	2	11	1	4	1	2
4	8	5	88	5	1	NA	1	3	4	20	2	2	11	1	4	4	2
55	8	5	88	1	2	NA	1	3	2	3	2	2	11	1	4	4	2
55	8	5	88	1	2	NA	1	3	4	20	2	2	1	4	11	1	2
5	8	5	88	5	2	NA	1	3	4	3	2	2	11	1	4	4	2
55	8	5	88	5	2	NA	1	3	4	3	2	2	77	1	11	1	2
4	8	5	88	5	2	NA	1	3	88	3	1	2	22	1	4	4	2
55	8	5	88	1	2	NA	1	3	4	3	1	2	11	1	4	1	2
5	88	88	88	5	2	NA	4	3	2	20	2	2	11	4	5	4	2
55	88	5	88	1	2	NA	1	3	4	3	2	2	11	1	4	4	2
55	8	5	88	5	2	NA	4	3	4	20	1	2	22	1	4	1	2
55	8	5	88	5	1	NA	4	3	4	20	2	2	22	4	4	4	2
55	8	5	88	5	2	NA	4	3	6	3	2	2	12	4	5	1	2
4	1	5	88	1	2	NA	1	3	77	10	1	2	11	1	5	1	2
55	8	5	88	1	2	NA	4	3	7	10	2	2	11	1	5	1	2
55	81	5	88	1	2	NA	4	3	4	10	2	2	11	1	5	4	2
55	8	5	88	1	2	NA	4	3	4	10	1	2	1	1	11	4	2
55	81	5	88	5	2	NA	1	3	4	10	2	2	12	4	5	1	2
55	8	5	88	5	2	NA	4	3	2	20	2	2	2	1	4	4	2
4	8	5	88	5	2	NA	1	3	8	3	2	2	11	1	5	1	2
5	8	5	88	5	2	NA	1	3	4	3	1	2	11	1	5	4	2
55	81	5	88	5	2	NA	4	77	7	20	2	2	11	1	4	4	2
55	81	5	88	5	2	NA	1	77	4	3	2	2	22	1	4	4	2
55	81	5	88	5	2	NA	1	3	6	3	88	2	11	1	4	4	2
4	8	5	88	5	2	NA	1	3	4	20	2	2	5	1	4	1	2
55	8	5	88	77	2	NA	1	3	4	3	2	2	1	1	11	4	2
4	88	5	88	77	2	NA	1	3	4	20	1	2	11	1	4	1	2
55	8	5	88	5	2	NA	4	3	6	3	2	2	11	1	4	1	2
1	8	5	88	5	2	NA	4	3	1	20	2	2	11	1	4	1	2
4	8	5	88	5	2	NA	4	3	88	3	2	2	11	1	4	4	2
55	8	5	88	5	2	NA	4	3	8	3	2	2	2	1	6	4	2
55	8	5	88	5	2	NA	1	3	88	3	88	2	2	1	6	4	2
55	8	5	88	5	2	NA	4	3	8	20	2	2	11	1	4	1	2
55	1	5	88	1	2	NA	1	3	4	10	2	2	11	1	5	4	2
55	8	5	88	5	2	NA	1	3	4	20	2	2	11	1	6	99	2
1	8	5	88	5	2	NA	1	3	1	3	1	2	11	1	4	1	2
5	8	5	99	88	2	NA	1	2	2	3	2	88	22	1	4	4	2
55	8	5	88	5	2	NA	1	3	4	3	1	2	11	1	4	4	2
55	8	5	88	5	2	NA	1	3	4	3	2	2	11	1	4	4	2
55	1	5	88	5	1	NA	1	3	4	99	99	2	12	4	5	4	2
5	8	88	88	1	2	NA	1	2	4	3	2	2	11	1	4	4	2
1	8	5	88	5	2	NA	1	3	4	3	2	2	11	1	4	1	2
55	8	5	88	1	2	NA	1	3	6	20	2	2	11	1	4	4	2
55	8	5	88	5	2	NA	4	3	88	3	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	1	3	4	3	2	2	11	1	5	4	2
4	8	5	88	5	2	NA	1	3	4	3	2	2	12	1	5	4	2
4	8	5	88	5	2	NA	1	3	88	3	1	2	11	1	4	4	2
5	1	5	88	5	2	NA	4	3	6	20	88	2	11	1	4	4	2
5	8	5	88	5	2	NA	4	3	4	3	2	2	11	1	4	4	2
4	81	5	88	5	2	NA	4	3	4	3	1	2	11	1	5	4	2
55	8	5	88	5	2	NA	1	3	2	3	2	2	22	1	4	1	2
5	8	5	88	1	2	NA	1	3	88	3	2	2	11	1	4	1	2
55	8	5	88	5	2	NA	4	2	6	3	2	2	11	1	4	4	2
4	8	5	88	77	2	NA	1	3	4	3	2	2	11	1	5	4	2
4	8	5	88	5	1	NA	1	3	7	20	2	2	11	1	5	4	2
55	8	5	88	5	2	NA	4	3	6	3	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	4	3	4	3	2	2	12	4	5	4	2
55	8	5	88	5	2	NA	4	3	4	3	2	2	12	1	5	4	2
55	1	5	88	5	2	NA	4	3	4	3	2	2	12	4	5	99	2
55	8	5	88	5	2	NA	1	3	4	3	2	2	11	1	5	1	2
55	8	5	88	5	2	NA	4	3	4	3	2	2	12	1	5	4	2
55	8	5	88	5	2	NA	4	3	4	3	2	2	12	4	5	4	2
5	1	5	88	5	2	NA	4	3	4	10	2	2	12	4	5	4	2
88	8	88	88	1	2	NA	4	3	4	3	2	2	11	1	4	4	2
1	8	5	88	1	2	NA	4	3	4	3	1	2	1	1	11	4	2
55	8	5	88	5	2	NA	4	2	4	77	2	2	1	1	11	4	2
55	8	5	88	5	2	NA	4	2	4	3	2	2	1	1	11	1	2
77	6	77	88	1	1	NA	1	2	7	3	1	1	1	1	11	4	1
55	9	5	88	77	2	NA	4	2	88	77	1	2	11	4	11	10	1
